Sun May 12 21:06:57, NORTH ENTRY, 31.0 °C
Sun May 12 21:16:43, EAST ENTRY, 24.0 °C

Sun May 12 21:16:43, WEST ENTRY, 24.0 °C

Sun May 12 21:16:43, SOUTH ENTRY, 24.0 °C

Sun May 12 21:16:43, NORTH ENTRY, 24.0 °C

Sun May 12 21:16:43, EAST ENTRY, 24.0 °C

Sun May 12 21:16:43, WEST ENTRY, 24.0 °C

Sun May 12 21:16:43, SOUTH ENTRY, 24.0 °C

Sun May 12 21:16:44, NORTH ENTRY, 25.0 °C

Sun May 12 21:16:44, EAST ENTRY, 25.0 °C

Sun May 12 21:16:44, WEST ENTRY, 25.0 °C

Sun May 12 21:16:44, SOUTH ENTRY, 25.0 °C

Sun May 12 21:16:45, NORTH ENTRY, 36.0 °C

Sun May 12 21:16:45, EAST ENTRY, 36.0 °C

Sun May 12 21:16:45, WEST ENTRY, 36.0 °C

Sun May 12 21:16:45, SOUTH ENTRY, 36.0 °C

Sun May 12 21:16:45, NORTH ENTRY, 36.0 °C

Sun May 12 21:16:45, EAST ENTRY, 36.0 °C

Sun May 12 21:16:45, WEST ENTRY, 36.0 °C

Sun May 12 21:16:45, SOUTH ENTRY, 36.0 °C

Sun May 12 21:16:46, NORTH ENTRY, 16.0 °C

Sun May 12 21:16:46, EAST ENTRY, 16.0 °C

Sun May 12 21:16:46, WEST ENTRY, 16.0 °C

Sun May 12 21:16:46, SOUTH ENTRY, 16.0 °C

Sun May 12 21:16:47, NORTH ENTRY, 31.0 °C

Sun May 12 21:16:47, EAST ENTRY, 31.0 °C

Sun May 12 21:16:47, WEST ENTRY, 31.0 °C

Sun May 12 21:16:47, SOUTH ENTRY, 31.0 °C

Sun May 12 21:16:47, NORTH ENTRY, 31.0 °C

Sun May 12 21:16:47, EAST ENTRY, 31.0 °C

Sun May 12 21:16:47, WEST ENTRY, 31.0 °C

Sun May 12 21:16:47, SOUTH ENTRY, 31.0 °C

Sun May 12 21:16:48, NORTH ENTRY, 34.0 °C

Sun May 12 21:16:48, EAST ENTRY, 34.0 °C

Sun May 12 21:16:48, WEST ENTRY, 34.0 °C

Sun May 12 21:16:48, SOUTH ENTRY, 34.0 °C

Sun May 12 21:16:49, NORTH ENTRY, 32.0 °C

Sun May 12 21:16:49, EAST ENTRY, 32.0 °C

Sun May 12 21:16:49, WEST ENTRY, 32.0 °C

Sun May 12 21:16:49, SOUTH ENTRY, 32.0 °C

Sun May 12 21:16:49, NORTH ENTRY, 32.0 °C

Sun May 12 21:16:49, EAST ENTRY, 32.0 °C

Sun May 12 21:16:49, WEST ENTRY, 32.0 °C

Sun May 12 21:16:49, SOUTH ENTRY, 32.0 °C

Sun May 12 21:16:50, NORTH ENTRY, 33.0 °C

Sun May 12 21:16:50, EAST ENTRY, 33.0 °C

Sun May 12 21:16:50, WEST ENTRY, 33.0 °C

Sun May 12 21:16:50, SOUTH ENTRY, 33.0 °C

Sun May 12 21:16:51, NORTH ENTRY, 23.0 °C

Sun May 12 21:16:51, EAST ENTRY, 23.0 °C

Sun May 12 21:16:51, WEST ENTRY, 23.0 °C

Sun May 12 21:16:51, SOUTH ENTRY, 23.0 °C

Sun May 12 21:16:51, NORTH ENTRY, 23.0 °C

Sun May 12 21:16:51, EAST ENTRY, 23.0 °C

Sun May 12 21:16:51, WEST ENTRY, 23.0 °C

Sun May 12 21:16:51, SOUTH ENTRY, 23.0 °C

Sun May 12 21:16:52, NORTH ENTRY, 26.0 °C

Sun May 12 21:16:52, EAST ENTRY, 26.0 °C

Sun May 12 21:16:52, WEST ENTRY, 26.0 °C

Sun May 12 21:16:52, SOUTH ENTRY, 26.0 °C

Sun May 12 21:16:53, NORTH ENTRY, 28.0 °C

Sun May 12 21:16:53, EAST ENTRY, 28.0 °C

Sun May 12 21:16:53, WEST ENTRY, 28.0 °C

Sun May 12 21:16:53, SOUTH ENTRY, 28.0 °C

Sun May 12 21:16:53, NORTH ENTRY, 28.0 °C

Sun May 12 21:16:53, EAST ENTRY, 28.0 °C

Sun May 12 21:16:53, WEST ENTRY, 28.0 °C

Sun May 12 21:16:53, SOUTH ENTRY, 28.0 °C

Sun May 12 21:16:54, NORTH ENTRY, 32.0 °C

Sun May 12 21:16:54, EAST ENTRY, 32.0 °C

Sun May 12 21:16:54, WEST ENTRY, 32.0 °C

Sun May 12 21:16:54, SOUTH ENTRY, 32.0 °C

Sun May 12 21:16:55, NORTH ENTRY, 25.0 °C

Sun May 12 21:16:55, EAST ENTRY, 25.0 °C

Sun May 12 21:16:55, WEST ENTRY, 25.0 °C

Sun May 12 21:16:55, SOUTH ENTRY, 25.0 °C

Sun May 12 21:16:55, NORTH ENTRY, 25.0 °C

Sun May 12 21:16:55, EAST ENTRY, 25.0 °C

Sun May 12 21:16:55, WEST ENTRY, 25.0 °C

Sun May 12 21:16:55, SOUTH ENTRY, 25.0 °C

Sun May 12 21:16:56, NORTH ENTRY, 35.0 °C

Sun May 12 21:16:56, EAST ENTRY, 35.0 °C

Sun May 12 21:16:56, WEST ENTRY, 35.0 °C

Sun May 12 21:16:56, SOUTH ENTRY, 35.0 °C

Sun May 12 21:16:57, NORTH ENTRY, 29.0 °C

Sun May 12 21:16:57, EAST ENTRY, 29.0 °C

Sun May 12 21:16:57, WEST ENTRY, 29.0 °C

Sun May 12 21:16:57, SOUTH ENTRY, 29.0 °C

Sun May 12 21:16:57, NORTH ENTRY, 29.0 °C

Sun May 12 21:16:57, EAST ENTRY, 29.0 °C

Sun May 12 21:16:57, WEST ENTRY, 29.0 °C

Sun May 12 21:16:57, SOUTH ENTRY, 29.0 °C

Sun May 12 21:16:58, NORTH ENTRY, 35.0 °C

Sun May 12 21:16:58, EAST ENTRY, 35.0 °C

Sun May 12 21:16:58, WEST ENTRY, 35.0 °C

Sun May 12 21:16:58, SOUTH ENTRY, 35.0 °C

Sun May 12 21:16:59, NORTH ENTRY, 35.0 °C

Sun May 12 21:16:59, EAST ENTRY, 35.0 °C

Sun May 12 21:16:59, WEST ENTRY, 35.0 °C

Sun May 12 21:16:59, SOUTH ENTRY, 35.0 °C

Sun May 12 21:16:59, NORTH ENTRY, 35.0 °C

Sun May 12 21:16:59, EAST ENTRY, 35.0 °C

Sun May 12 21:16:59, WEST ENTRY, 35.0 °C

Sun May 12 21:16:59, SOUTH ENTRY, 35.0 °C

Sun May 12 21:17:00, NORTH ENTRY, 23.0 °C

Sun May 12 21:17:00, EAST ENTRY, 23.0 °C

Sun May 12 21:17:00, WEST ENTRY, 23.0 °C

Sun May 12 21:17:00, SOUTH ENTRY, 23.0 °C

Sun May 12 21:17:01, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:01, EAST ENTRY, 34.0 °C

Sun May 12 21:17:01, WEST ENTRY, 34.0 °C

Sun May 12 21:17:01, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:01, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:01, EAST ENTRY, 34.0 °C

Sun May 12 21:17:01, WEST ENTRY, 34.0 °C

Sun May 12 21:17:01, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:02, NORTH ENTRY, 28.0 °C

Sun May 12 21:17:02, EAST ENTRY, 28.0 °C

Sun May 12 21:17:02, WEST ENTRY, 28.0 °C

Sun May 12 21:17:02, SOUTH ENTRY, 28.0 °C

Sun May 12 21:17:03, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:03, EAST ENTRY, 24.0 °C

Sun May 12 21:17:03, WEST ENTRY, 24.0 °C

Sun May 12 21:17:03, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:03, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:03, EAST ENTRY, 24.0 °C

Sun May 12 21:17:03, WEST ENTRY, 24.0 °C

Sun May 12 21:17:03, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:04, NORTH ENTRY, 17.0 °C

Sun May 12 21:17:04, EAST ENTRY, 17.0 °C

Sun May 12 21:17:04, WEST ENTRY, 17.0 °C

Sun May 12 21:17:04, SOUTH ENTRY, 17.0 °C

Sun May 12 21:17:05, NORTH ENTRY, 35.0 °C

Sun May 12 21:17:05, EAST ENTRY, 35.0 °C

Sun May 12 21:17:05, WEST ENTRY, 35.0 °C

Sun May 12 21:17:05, SOUTH ENTRY, 35.0 °C

Sun May 12 21:17:05, NORTH ENTRY, 35.0 °C

Sun May 12 21:17:05, EAST ENTRY, 35.0 °C

Sun May 12 21:17:05, WEST ENTRY, 35.0 °C

Sun May 12 21:17:05, SOUTH ENTRY, 35.0 °C

Sun May 12 21:17:06, NORTH ENTRY, 32.0 °C

Sun May 12 21:17:06, EAST ENTRY, 32.0 °C

Sun May 12 21:17:06, WEST ENTRY, 32.0 °C

Sun May 12 21:17:06, SOUTH ENTRY, 32.0 °C

Sun May 12 21:17:07, NORTH ENTRY, 22.0 °C

Sun May 12 21:17:07, EAST ENTRY, 22.0 °C

Sun May 12 21:17:07, WEST ENTRY, 22.0 °C

Sun May 12 21:17:07, SOUTH ENTRY, 22.0 °C

Sun May 12 21:17:07, NORTH ENTRY, 22.0 °C

Sun May 12 21:17:07, EAST ENTRY, 22.0 °C

Sun May 12 21:17:07, WEST ENTRY, 22.0 °C

Sun May 12 21:17:07, SOUTH ENTRY, 22.0 °C

Sun May 12 21:17:08, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:08, EAST ENTRY, 24.0 °C

Sun May 12 21:17:08, WEST ENTRY, 24.0 °C

Sun May 12 21:17:08, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:09, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:09, EAST ENTRY, 21.0 °C

Sun May 12 21:17:09, WEST ENTRY, 21.0 °C

Sun May 12 21:17:09, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:09, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:09, EAST ENTRY, 21.0 °C

Sun May 12 21:17:09, WEST ENTRY, 21.0 °C

Sun May 12 21:17:09, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:10, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:10, EAST ENTRY, 27.0 °C

Sun May 12 21:17:10, WEST ENTRY, 27.0 °C

Sun May 12 21:17:10, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:11, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:11, EAST ENTRY, 20.0 °C

Sun May 12 21:17:11, WEST ENTRY, 20.0 °C

Sun May 12 21:17:11, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:11, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:11, EAST ENTRY, 20.0 °C

Sun May 12 21:17:11, WEST ENTRY, 20.0 °C

Sun May 12 21:17:11, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:12, NORTH ENTRY, 22.0 °C

Sun May 12 21:17:12, EAST ENTRY, 22.0 °C

Sun May 12 21:17:12, WEST ENTRY, 22.0 °C

Sun May 12 21:17:12, SOUTH ENTRY, 22.0 °C

Sun May 12 21:17:13, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:13, EAST ENTRY, 21.0 °C

Sun May 12 21:17:13, WEST ENTRY, 21.0 °C

Sun May 12 21:17:13, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:13, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:13, EAST ENTRY, 21.0 °C

Sun May 12 21:17:13, WEST ENTRY, 21.0 °C

Sun May 12 21:17:13, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:14, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:14, EAST ENTRY, 24.0 °C

Sun May 12 21:17:14, WEST ENTRY, 24.0 °C

Sun May 12 21:17:14, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:15, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:15, EAST ENTRY, 20.0 °C

Sun May 12 21:17:15, WEST ENTRY, 20.0 °C

Sun May 12 21:17:15, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:15, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:15, EAST ENTRY, 20.0 °C

Sun May 12 21:17:15, WEST ENTRY, 20.0 °C

Sun May 12 21:17:15, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:16, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:16, EAST ENTRY, 24.0 °C

Sun May 12 21:17:16, WEST ENTRY, 24.0 °C

Sun May 12 21:17:16, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:17, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:17, EAST ENTRY, 26.0 °C

Sun May 12 21:17:17, WEST ENTRY, 26.0 °C

Sun May 12 21:17:17, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:17, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:17, EAST ENTRY, 26.0 °C

Sun May 12 21:17:17, WEST ENTRY, 26.0 °C

Sun May 12 21:17:17, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:18, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:18, EAST ENTRY, 26.0 °C

Sun May 12 21:17:18, WEST ENTRY, 26.0 °C

Sun May 12 21:17:18, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:19, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:19, EAST ENTRY, 27.0 °C

Sun May 12 21:17:19, WEST ENTRY, 27.0 °C

Sun May 12 21:17:19, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:19, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:19, EAST ENTRY, 27.0 °C

Sun May 12 21:17:19, WEST ENTRY, 27.0 °C

Sun May 12 21:17:19, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:20, NORTH ENTRY, 23.0 °C

Sun May 12 21:17:20, EAST ENTRY, 23.0 °C

Sun May 12 21:17:20, WEST ENTRY, 23.0 °C

Sun May 12 21:17:20, SOUTH ENTRY, 23.0 °C

Sun May 12 21:17:21, NORTH ENTRY, 25.0 °C

Sun May 12 21:17:21, EAST ENTRY, 25.0 °C

Sun May 12 21:17:21, WEST ENTRY, 25.0 °C

Sun May 12 21:17:21, SOUTH ENTRY, 25.0 °C

Sun May 12 21:17:21, NORTH ENTRY, 25.0 °C

Sun May 12 21:17:21, EAST ENTRY, 25.0 °C

Sun May 12 21:17:21, WEST ENTRY, 25.0 °C

Sun May 12 21:17:21, SOUTH ENTRY, 25.0 °C

Sun May 12 21:17:22, NORTH ENTRY, 30.0 °C

Sun May 12 21:17:22, EAST ENTRY, 30.0 °C

Sun May 12 21:17:22, WEST ENTRY, 30.0 °C

Sun May 12 21:17:22, SOUTH ENTRY, 30.0 °C

Sun May 12 21:17:23, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:23, EAST ENTRY, 20.0 °C

Sun May 12 21:17:23, WEST ENTRY, 20.0 °C

Sun May 12 21:17:23, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:23, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:23, EAST ENTRY, 20.0 °C

Sun May 12 21:17:23, WEST ENTRY, 20.0 °C

Sun May 12 21:17:23, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:24, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:24, EAST ENTRY, 24.0 °C

Sun May 12 21:17:24, WEST ENTRY, 24.0 °C

Sun May 12 21:17:24, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:25, NORTH ENTRY, 32.0 °C

Sun May 12 21:17:25, EAST ENTRY, 32.0 °C

Sun May 12 21:17:25, WEST ENTRY, 32.0 °C

Sun May 12 21:17:25, SOUTH ENTRY, 32.0 °C

Sun May 12 21:17:25, NORTH ENTRY, 32.0 °C

Sun May 12 21:17:25, EAST ENTRY, 32.0 °C

Sun May 12 21:17:25, WEST ENTRY, 32.0 °C

Sun May 12 21:17:25, SOUTH ENTRY, 32.0 °C

Sun May 12 21:17:26, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:26, EAST ENTRY, 34.0 °C

Sun May 12 21:17:26, WEST ENTRY, 34.0 °C

Sun May 12 21:17:26, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:27, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:27, EAST ENTRY, 34.0 °C

Sun May 12 21:17:27, WEST ENTRY, 34.0 °C

Sun May 12 21:17:27, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:27, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:27, EAST ENTRY, 34.0 °C

Sun May 12 21:17:27, WEST ENTRY, 34.0 °C

Sun May 12 21:17:27, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:28, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:28, EAST ENTRY, 21.0 °C

Sun May 12 21:17:28, WEST ENTRY, 21.0 °C

Sun May 12 21:17:28, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:29, NORTH ENTRY, 23.0 °C

Sun May 12 21:17:29, EAST ENTRY, 23.0 °C

Sun May 12 21:17:29, WEST ENTRY, 23.0 °C

Sun May 12 21:17:29, SOUTH ENTRY, 23.0 °C

Sun May 12 21:17:29, NORTH ENTRY, 23.0 °C

Sun May 12 21:17:29, EAST ENTRY, 23.0 °C

Sun May 12 21:17:29, WEST ENTRY, 23.0 °C

Sun May 12 21:17:29, SOUTH ENTRY, 23.0 °C

Sun May 12 21:17:30, NORTH ENTRY, 28.0 °C

Sun May 12 21:17:30, EAST ENTRY, 28.0 °C

Sun May 12 21:17:30, WEST ENTRY, 28.0 °C

Sun May 12 21:17:30, SOUTH ENTRY, 28.0 °C

Sun May 12 21:17:31, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:31, EAST ENTRY, 21.0 °C

Sun May 12 21:17:31, WEST ENTRY, 21.0 °C

Sun May 12 21:17:31, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:31, NORTH ENTRY, 21.0 °C

Sun May 12 21:17:31, EAST ENTRY, 21.0 °C

Sun May 12 21:17:31, WEST ENTRY, 21.0 °C

Sun May 12 21:17:31, SOUTH ENTRY, 21.0 °C

Sun May 12 21:17:32, NORTH ENTRY, 28.0 °C

Sun May 12 21:17:32, EAST ENTRY, 28.0 °C

Sun May 12 21:17:32, WEST ENTRY, 28.0 °C

Sun May 12 21:17:32, SOUTH ENTRY, 28.0 °C

Sun May 12 21:17:33, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:33, EAST ENTRY, 20.0 °C

Sun May 12 21:17:33, WEST ENTRY, 20.0 °C

Sun May 12 21:17:33, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:33, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:33, EAST ENTRY, 20.0 °C

Sun May 12 21:17:33, WEST ENTRY, 20.0 °C

Sun May 12 21:17:33, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:34, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:34, EAST ENTRY, 26.0 °C

Sun May 12 21:17:34, WEST ENTRY, 26.0 °C

Sun May 12 21:17:34, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:35, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:35, EAST ENTRY, 27.0 °C

Sun May 12 21:17:35, WEST ENTRY, 27.0 °C

Sun May 12 21:17:35, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:35, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:35, EAST ENTRY, 27.0 °C

Sun May 12 21:17:35, WEST ENTRY, 27.0 °C

Sun May 12 21:17:35, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:36, NORTH ENTRY, 19.0 °C

Sun May 12 21:17:36, EAST ENTRY, 19.0 °C

Sun May 12 21:17:36, WEST ENTRY, 19.0 °C

Sun May 12 21:17:36, SOUTH ENTRY, 19.0 °C

Sun May 12 21:17:37, NORTH ENTRY, 36.0 °C

Sun May 12 21:17:37, EAST ENTRY, 36.0 °C

Sun May 12 21:17:37, WEST ENTRY, 36.0 °C

Sun May 12 21:17:37, SOUTH ENTRY, 36.0 °C

Sun May 12 21:17:37, NORTH ENTRY, 36.0 °C

Sun May 12 21:17:37, EAST ENTRY, 36.0 °C

Sun May 12 21:17:37, WEST ENTRY, 36.0 °C

Sun May 12 21:17:37, SOUTH ENTRY, 36.0 °C

Sun May 12 21:17:38, NORTH ENTRY, 19.0 °C

Sun May 12 21:17:38, EAST ENTRY, 19.0 °C

Sun May 12 21:17:38, WEST ENTRY, 19.0 °C

Sun May 12 21:17:38, SOUTH ENTRY, 19.0 °C

Sun May 12 21:17:39, NORTH ENTRY, 18.0 °C

Sun May 12 21:17:39, EAST ENTRY, 18.0 °C

Sun May 12 21:17:39, WEST ENTRY, 18.0 °C

Sun May 12 21:17:39, SOUTH ENTRY, 18.0 °C

Sun May 12 21:17:39, NORTH ENTRY, 18.0 °C

Sun May 12 21:17:39, EAST ENTRY, 18.0 °C

Sun May 12 21:17:39, WEST ENTRY, 18.0 °C

Sun May 12 21:17:39, SOUTH ENTRY, 18.0 °C

Sun May 12 21:17:40, NORTH ENTRY, 28.0 °C

Sun May 12 21:17:40, EAST ENTRY, 28.0 °C

Sun May 12 21:17:40, WEST ENTRY, 28.0 °C

Sun May 12 21:17:40, SOUTH ENTRY, 28.0 °C

Sun May 12 21:17:41, NORTH ENTRY, 32.0 °C

Sun May 12 21:17:41, EAST ENTRY, 32.0 °C

Sun May 12 21:17:41, WEST ENTRY, 32.0 °C

Sun May 12 21:17:41, SOUTH ENTRY, 32.0 °C

Sun May 12 21:17:41, NORTH ENTRY, 32.0 °C

Sun May 12 21:17:41, EAST ENTRY, 32.0 °C

Sun May 12 21:17:41, WEST ENTRY, 32.0 °C

Sun May 12 21:17:41, SOUTH ENTRY, 32.0 °C

Sun May 12 21:17:42, NORTH ENTRY, 37.0 °C

Sun May 12 21:17:42, EAST ENTRY, 37.0 °C

Sun May 12 21:17:42, WEST ENTRY, 37.0 °C

Sun May 12 21:17:42, SOUTH ENTRY, 37.0 °C

Sun May 12 21:17:43, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:43, EAST ENTRY, 20.0 °C

Sun May 12 21:17:43, WEST ENTRY, 20.0 °C

Sun May 12 21:17:43, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:43, NORTH ENTRY, 20.0 °C

Sun May 12 21:17:43, EAST ENTRY, 20.0 °C

Sun May 12 21:17:43, WEST ENTRY, 20.0 °C

Sun May 12 21:17:43, SOUTH ENTRY, 20.0 °C

Sun May 12 21:17:44, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:44, EAST ENTRY, 27.0 °C

Sun May 12 21:17:44, WEST ENTRY, 27.0 °C

Sun May 12 21:17:44, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:45, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:45, EAST ENTRY, 34.0 °C

Sun May 12 21:17:45, WEST ENTRY, 34.0 °C

Sun May 12 21:17:45, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:45, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:45, EAST ENTRY, 34.0 °C

Sun May 12 21:17:45, WEST ENTRY, 34.0 °C

Sun May 12 21:17:45, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:46, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:46, EAST ENTRY, 27.0 °C

Sun May 12 21:17:46, WEST ENTRY, 27.0 °C

Sun May 12 21:17:46, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:47, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:47, EAST ENTRY, 24.0 °C

Sun May 12 21:17:47, WEST ENTRY, 24.0 °C

Sun May 12 21:17:47, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:47, NORTH ENTRY, 24.0 °C

Sun May 12 21:17:47, EAST ENTRY, 24.0 °C

Sun May 12 21:17:47, WEST ENTRY, 24.0 °C

Sun May 12 21:17:47, SOUTH ENTRY, 24.0 °C

Sun May 12 21:17:48, NORTH ENTRY, 27.0 °C

Sun May 12 21:17:48, EAST ENTRY, 27.0 °C

Sun May 12 21:17:48, WEST ENTRY, 27.0 °C

Sun May 12 21:17:48, SOUTH ENTRY, 27.0 °C

Sun May 12 21:17:49, NORTH ENTRY, 18.0 °C

Sun May 12 21:17:49, EAST ENTRY, 18.0 °C

Sun May 12 21:17:49, WEST ENTRY, 18.0 °C

Sun May 12 21:17:49, SOUTH ENTRY, 18.0 °C

Sun May 12 21:17:49, NORTH ENTRY, 18.0 °C

Sun May 12 21:17:49, EAST ENTRY, 18.0 °C

Sun May 12 21:17:49, WEST ENTRY, 18.0 °C

Sun May 12 21:17:49, SOUTH ENTRY, 18.0 °C

Sun May 12 21:17:50, NORTH ENTRY, 25.0 °C

Sun May 12 21:17:50, EAST ENTRY, 25.0 °C

Sun May 12 21:17:50, WEST ENTRY, 25.0 °C

Sun May 12 21:17:50, SOUTH ENTRY, 25.0 °C

Sun May 12 21:17:51, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:51, EAST ENTRY, 34.0 °C

Sun May 12 21:17:51, WEST ENTRY, 34.0 °C

Sun May 12 21:17:51, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:51, NORTH ENTRY, 34.0 °C

Sun May 12 21:17:51, EAST ENTRY, 34.0 °C

Sun May 12 21:17:51, WEST ENTRY, 34.0 °C

Sun May 12 21:17:51, SOUTH ENTRY, 34.0 °C

Sun May 12 21:17:52, NORTH ENTRY, 28.0 °C

Sun May 12 21:17:52, EAST ENTRY, 28.0 °C

Sun May 12 21:17:52, WEST ENTRY, 28.0 °C

Sun May 12 21:17:52, SOUTH ENTRY, 28.0 °C

Sun May 12 21:17:53, NORTH ENTRY, 35.0 °C

Sun May 12 21:17:53, EAST ENTRY, 35.0 °C

Sun May 12 21:17:53, WEST ENTRY, 35.0 °C

Sun May 12 21:17:53, SOUTH ENTRY, 35.0 °C

Sun May 12 21:17:53, NORTH ENTRY, 35.0 °C

Sun May 12 21:17:53, EAST ENTRY, 35.0 °C

Sun May 12 21:17:53, WEST ENTRY, 35.0 °C

Sun May 12 21:17:53, SOUTH ENTRY, 35.0 °C

Sun May 12 21:17:54, NORTH ENTRY, 19.0 °C

Sun May 12 21:17:54, EAST ENTRY, 19.0 °C

Sun May 12 21:17:54, WEST ENTRY, 19.0 °C

Sun May 12 21:17:54, SOUTH ENTRY, 19.0 °C

Sun May 12 21:17:55, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:55, EAST ENTRY, 26.0 °C

Sun May 12 21:17:55, WEST ENTRY, 26.0 °C

Sun May 12 21:17:55, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:55, NORTH ENTRY, 26.0 °C

Sun May 12 21:17:55, EAST ENTRY, 26.0 °C

Sun May 12 21:17:55, WEST ENTRY, 26.0 °C

Sun May 12 21:17:55, SOUTH ENTRY, 26.0 °C

Sun May 12 21:17:56, NORTH ENTRY, 17.0 °C
